employee_id,manager_id,role_name,current_salary,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,HourlyRate,JobInvolvement,JobLevel,JobRole,MaritalStatus,MonthlyRate,NumCompaniesWorked,Over18,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,Market_Median_2026,Internal_Salary_Rank,Performance_Consistency
EMP1000,EMP0010,Healthcare_Representative_Miami,99000,1,961,1,14,4,3,65,3,1,0,2,16909,8,1,21,3,0,8,4,8,2,2,85000,0.47,3
EMP1001,EMP0010,Software_Developer_Atlanta,140000,1,1365,1,28,4,5,81,1,2,7,2,22989,5,1,24,3,1,14,2,9,6,3,155000,0.36,3
EMP1002,EMP0010,Research_Scientist_Austin,134000,1,259,1,18,4,4,86,1,2,5,1,4099,1,1,17,3,1,4,5,2,2,2,120000,0.88,4
EMP1003,EMP0010,Software_Developer_Miami,113000,0,1260,1,27,3,1,45,3,2,7,2,8781,3,1,18,3,1,38,0,18,5,12,155000,0.72,3
EMP1004,EMP0010,Sales_Executive_Boston,87000,1,1311,2,18,4,4,41,3,2,7,2,12005,9,1,22,3,0,38,6,9,2,0,110000,0.14,3
EMP1005,EMP0010,Healthcare_Representative_Miami,61000,1,104,1,12,2,4,50,4,2,0,1,18891,4,1,21,3,2,25,5,19,5,1,85000,0.2,2
EMP1006,EMP0010,Data_Scientist_Miami,180000,2,111,1,13,4,6,64,3,4,6,0,23235,8,1,20,4,2,8,0,6,3,4,170000,0.23,2
EMP1007,EMP0010,Sales_Executive_NYC,138000,0,1074,2,2,5,6,82,3,2,7,1,3664,3,1,11,3,1,33,4,2,1,0,110000,0.57,3
EMP1008,EMP0010,Data_Scientist_Miami,129000,1,1433,1,28,4,5,97,2,2,6,2,2724,7,1,13,3,1,10,2,8,2,6,170000,0.73,4
EMP1009,EMP0010,Research_Scientist_Miami,129000,1,1328,1,29,4,5,51,3,2,5,1,2603,8,1,11,3,2,6,1,0,0,0,120000,0.24,3
EMP1010,EMP0010,Manufacturing_Director_Seattle,139000,2,641,1,9,3,2,78,3,3,4,2,13038,8,1,21,3,1,12,0,6,1,5,130000,0.64,2
EMP1011,EMP0010,Software_Developer_Boston,172000,1,419,1,8,3,1,53,3,2,7,2,15367,0,1,14,3,1,10,3,4,1,2,155000,0.56,1
EMP1012,EMP0010,Sales_Executive_Chicago,101000,1,970,2,9,3,1,98,4,3,7,2,11216,0,1,14,4,2,9,2,4,0,2,110000,0.79,4
EMP1013,EMP0010,Business_Analyst_NYC,85000,1,941,1,5,5,6,59,3,3,2,1,17285,9,1,23,3,1,37,2,14,7,3,105000,0.32,3
EMP1014,EMP0010,Research_Scientist_Denver,126000,2,1465,1,29,2,5,62,2,3,5,1,7526,6,1,20,3,0,37,3,26,15,14,120000,0.48,3
EMP1015,EMP0010,Manufacturing_Director_Atlanta,107000,1,416,1,19,5,4,100,2,4,4,2,26172,7,1,24,4,1,23,3,12,9,9,130000,0.95,3
EMP1016,EMP0010,Manufacturing_Director_NYC,121000,1,1175,1,6,1,5,62,4,3,4,0,8652,9,1,19,3,3,28,4,0,0,0,130000,0.21,2
EMP1017,EMP0010,Research_Scientist_Atlanta,86000,1,916,1,5,4,5,38,4,2,5,2,23764,3,1,24,3,0,1,4,0,0,0,120000,1.0,2
EMP1018,EMP0010,Sales_Executive_Austin,76000,1,1401,2,27,3,1,99,3,3,7,2,14668,4,1,13,3,1,34,5,25,15,5,110000,0.69,2
EMP1019,EMP0010,Software_Developer_Denver,154000,1,1092,1,14,3,5,43,3,2,7,2,22424,6,1,13,4,1,10,6,0,0,0,155000,0.42,3
EMP1020,EMP0010,Software_Developer_Denver,133000,1,603,1,21,5,2,82,3,3,7,1,13012,7,1,13,3,1,9,5,0,0,0,155000,0.64,3
